dog_id,date,month,breed,age_group,has_drift,drift_active,context,data_missing,missingness_type,sleep_hours,activity_minutes,social_score,nocturnal_restlessness,vocalization_events
DOG_0020,2025-06-06,6,Labrador Retriever,young_adult,False,False,normal,False,,12.83,88.0,7.86,1.54,2.7
DOG_0020,2025-06-07,6,Labrador Retriever,young_adult,False,False,travel,False,,10.9,105.6,5.38,1.59,2.6
DOG_0020,2025-06-08,6,Labrador Retriever,young_adult,False,False,normal,False,,13.01,89.3,7.69,1.57,2.7
DOG_0020,2025-06-09,6,Labrador Retriever,young_adult,False,False,normal,False,,12.68,85.1,7.71,1.5,2.6
DOG_0020,2025-06-10,6,Labrador Retriever,young_adult,False,False,illness_minor,False,,15.32,44.9,4.71,1.57,2.7
DOG_0020,2025-06-11,6,Labrador Retriever,young_adult,False,False,boarding,True,systemic,,,,,
DOG_0020,2025-06-12,6,Labrador Retriever,young_adult,False,False,boarding,False,,10.32,76.9,4.63,1.41,2.5
DOG_0020,2025-06-13,6,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.43,61.4,3.84,1.42,2.8
DOG_0020,2025-06-14,6,Labrador Retriever,young_adult,False,False,normal,False,,12.68,87.3,7.79,1.51,2.7
DOG_0020,2025-06-15,6,Labrador Retriever,young_adult,False,False,normal,False,,12.82,86.6,7.65,1.48,2.8
DOG_0020,2025-06-16,6,Labrador Retriever,young_adult,False,False,illness_minor,False,,15.11,45.1,4.68,1.53,2.7
DOG_0020,2025-06-17,6,Labrador Retriever,young_adult,False,False,normal,False,,12.74,85.5,7.74,1.58,2.8
DOG_0020,2025-06-18,6,Labrador Retriever,young_adult,False,False,normal,False,,12.76,87.7,7.68,1.5,2.6
DOG_0020,2025-06-19,6,Labrador Retriever,young_adult,False,False,normal,False,,12.45,89.1,7.7,1.49,2.8
DOG_0020,2025-06-20,6,Labrador Retriever,young_adult,False,False,normal,False,,12.92,86.9,7.6,1.64,2.8
DOG_0020,2025-06-21,6,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.62,57.7,3.83,1.59,2.5
DOG_0020,2025-06-22,6,Labrador Retriever,young_adult,False,False,travel,True,systemic,,,,,
DOG_0020,2025-06-23,6,Labrador Retriever,young_adult,False,False,new_environment,False,,10.75,96.9,6.24,1.55,2.6
DOG_0020,2025-06-24,6,Labrador Retriever,young_adult,False,False,owner_absent,True,sensor_dropout,,,,,
DOG_0020,2025-06-25,6,Labrador Retriever,young_adult,False,False,normal,False,,12.66,88.5,7.76,1.55,2.8
DOG_0020,2025-06-26,6,Labrador Retriever,young_adult,False,False,normal,False,,12.7,90.3,7.64,1.52,2.6
DOG_0020,2025-06-27,6,Labrador Retriever,young_adult,False,False,normal,False,,12.52,88.1,7.73,1.58,2.8
DOG_0020,2025-06-28,6,Labrador Retriever,young_adult,False,False,normal,False,,12.75,89.0,7.77,1.54,2.8
DOG_0020,2025-06-29,6,Labrador Retriever,young_adult,False,False,normal,False,,12.97,87.9,7.7,1.58,2.8
DOG_0020,2025-06-30,6,Labrador Retriever,young_adult,False,False,normal,False,,12.73,90.2,7.85,1.65,2.6
DOG_0020,2025-07-01,7,Labrador Retriever,young_adult,False,False,owner_absent,True,sensor_dropout,,,,,
DOG_0020,2025-07-02,7,Labrador Retriever,young_adult,False,False,normal,False,,12.77,88.1,7.87,1.6,2.7
DOG_0020,2025-07-03,7,Labrador Retriever,young_adult,False,False,illness_minor,False,,15.52,43.8,4.6,1.59,2.6
DOG_0020,2025-07-04,7,Labrador Retriever,young_adult,False,False,normal,False,,12.82,87.2,7.66,1.61,2.7
DOG_0020,2025-07-05,7,Labrador Retriever,young_adult,False,False,normal,False,,12.9,86.4,7.99,1.49,2.8
DOG_0020,2025-07-06,7,Labrador Retriever,young_adult,False,False,normal,False,,13.07,85.8,7.95,1.58,2.5
DOG_0020,2025-07-07,7,Labrador Retriever,young_adult,False,False,normal,False,,12.74,87.1,7.77,1.58,2.6
DOG_0020,2025-07-08,7,Labrador Retriever,young_adult,False,False,normal,False,,12.8,89.6,7.66,1.44,2.9
DOG_0020,2025-07-09,7,Labrador Retriever,young_adult,False,False,normal,False,,12.77,90.1,7.51,1.56,2.8
DOG_0020,2025-07-10,7,Labrador Retriever,young_adult,False,False,normal,False,,12.68,87.9,7.73,1.63,2.6
DOG_0020,2025-07-11,7,Labrador Retriever,young_adult,False,False,normal,False,,12.73,88.4,7.81,1.48,2.7
DOG_0020,2025-07-12,7,Labrador Retriever,young_adult,False,False,normal,False,,12.87,87.9,7.76,1.5,2.7
DOG_0020,2025-07-13,7,Labrador Retriever,young_adult,False,False,normal,False,,12.79,90.2,7.89,1.44,2.7
DOG_0020,2025-07-14,7,Labrador Retriever,young_adult,False,False,normal,False,,12.98,89.3,7.85,1.53,2.7
DOG_0020,2025-07-15,7,Labrador Retriever,young_adult,False,False,normal,False,,12.73,86.5,7.73,1.5,2.7
DOG_0020,2025-07-16,7,Labrador Retriever,young_adult,False,False,normal,False,,12.74,90.1,7.7,1.64,2.8
DOG_0020,2025-07-17,7,Labrador Retriever,young_adult,False,False,normal,False,,12.74,87.2,7.92,1.6,2.6
DOG_0020,2025-07-18,7,Labrador Retriever,young_adult,False,False,normal,False,,12.92,89.4,7.89,1.54,2.7
DOG_0020,2025-07-19,7,Labrador Retriever,young_adult,False,False,boarding,False,,10.34,79.2,4.47,1.37,2.7
DOG_0020,2025-07-20,7,Labrador Retriever,young_adult,False,False,normal,False,,12.61,91.4,7.76,1.58,2.8
DOG_0020,2025-07-21,7,Labrador Retriever,young_adult,False,False,normal,False,,12.6,90.8,7.58,1.5,2.7
DOG_0020,2025-07-22,7,Labrador Retriever,young_adult,False,False,normal,False,,12.64,88.3,7.8,1.54,2.7
DOG_0020,2025-07-23,7,Labrador Retriever,young_adult,False,False,normal,False,,12.88,86.4,7.69,1.54,2.7
DOG_0020,2025-07-24,7,Labrador Retriever,young_adult,False,False,normal,False,,12.86,87.4,7.68,1.45,2.5
DOG_0020,2025-07-25,7,Labrador Retriever,young_adult,False,False,normal,False,,12.87,86.7,7.64,1.52,2.7
DOG_0020,2025-07-26,7,Labrador Retriever,young_adult,False,False,normal,False,,12.82,90.6,7.64,1.53,2.8
DOG_0020,2025-07-27,7,Labrador Retriever,young_adult,False,False,normal,False,,12.59,89.1,7.76,1.44,2.8
DOG_0020,2025-07-28,7,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.37,60.1,3.83,1.6,2.4
DOG_0020,2025-07-29,7,Labrador Retriever,young_adult,False,False,normal,False,,12.68,88.5,7.81,1.55,2.7
DOG_0020,2025-07-30,7,Labrador Retriever,young_adult,False,False,normal,False,,12.72,89.9,7.71,1.38,2.8
DOG_0020,2025-07-31,7,Labrador Retriever,young_adult,False,False,normal,False,,12.7,87.5,7.69,1.53,2.6
DOG_0020,2025-08-01,8,Labrador Retriever,young_adult,False,False,normal,False,,12.89,85.5,7.74,1.55,2.8
DOG_0020,2025-08-02,8,Labrador Retriever,young_adult,False,False,normal,False,,12.52,86.1,7.79,1.5,2.9
DOG_0020,2025-08-03,8,Labrador Retriever,young_adult,False,False,normal,False,,12.65,88.5,7.67,1.57,2.8
DOG_0020,2025-08-04,8,Labrador Retriever,young_adult,False,False,normal,False,,12.68,88.2,7.83,1.47,2.7
DOG_0020,2025-08-05,8,Labrador Retriever,young_adult,False,False,normal,False,,12.88,86.7,7.78,1.45,2.6
DOG_0020,2025-08-06,8,Labrador Retriever,young_adult,False,False,travel,False,,10.94,105.7,5.47,1.56,2.7
DOG_0020,2025-08-07,8,Labrador Retriever,young_adult,False,False,normal,False,,12.7,86.8,7.81,1.63,2.8
DOG_0020,2025-08-08,8,Labrador Retriever,young_adult,False,False,normal,False,,12.52,87.1,7.75,1.44,2.7
DOG_0020,2025-08-09,8,Labrador Retriever,young_adult,False,False,normal,False,,12.85,86.2,7.74,1.52,2.6
DOG_0020,2025-08-10,8,Labrador Retriever,young_adult,False,False,normal,False,,12.87,90.2,7.76,1.5,2.6
DOG_0020,2025-08-11,8,Labrador Retriever,young_adult,False,False,normal,False,,13.07,87.8,7.91,1.52,2.5
DOG_0020,2025-08-12,8,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.54,59.7,3.9,1.62,2.5
DOG_0020,2025-08-13,8,Labrador Retriever,young_adult,False,False,normal,False,,12.65,88.7,7.79,1.59,2.6
DOG_0020,2025-08-14,8,Labrador Retriever,young_adult,False,False,normal,False,,12.41,88.7,7.6,1.59,2.7
DOG_0020,2025-08-15,8,Labrador Retriever,young_adult,False,False,normal,False,,12.74,87.7,7.79,1.55,2.6
DOG_0020,2025-08-16,8,Labrador Retriever,young_adult,False,False,normal,False,,12.91,87.0,7.88,1.58,2.8
DOG_0020,2025-08-17,8,Labrador Retriever,young_adult,False,False,new_environment,False,,10.94,95.0,6.35,1.59,2.7
DOG_0020,2025-08-18,8,Labrador Retriever,young_adult,False,False,normal,True,sensor_dropout,,,,,
DOG_0020,2025-08-19,8,Labrador Retriever,young_adult,False,False,normal,False,,12.7,88.9,7.68,1.54,2.7
DOG_0020,2025-08-20,8,Labrador Retriever,young_adult,False,False,normal,False,,12.84,89.2,7.57,1.56,2.7
DOG_0020,2025-08-21,8,Labrador Retriever,young_adult,False,False,normal,False,,12.95,88.5,7.68,1.49,2.8
DOG_0020,2025-08-22,8,Labrador Retriever,young_adult,False,False,normal,False,,12.77,89.7,7.8,1.45,2.6
DOG_0020,2025-08-23,8,Labrador Retriever,young_adult,False,False,normal,False,,12.47,86.9,7.72,1.5,2.8
DOG_0020,2025-08-24,8,Labrador Retriever,young_adult,False,False,normal,False,,12.46,87.0,7.64,1.49,2.8
DOG_0020,2025-08-25,8,Labrador Retriever,young_adult,False,False,normal,False,,12.85,88.7,7.63,1.54,2.5
DOG_0020,2025-08-26,8,Labrador Retriever,young_adult,False,False,normal,False,,12.95,90.0,7.72,1.6,2.6
DOG_0020,2025-08-27,8,Labrador Retriever,young_adult,False,False,normal,False,,12.78,88.2,7.75,1.52,2.7
DOG_0020,2025-08-28,8,Labrador Retriever,young_adult,False,False,normal,False,,12.96,87.5,7.74,1.61,2.8
DOG_0020,2025-08-29,8,Labrador Retriever,young_adult,False,False,normal,False,,12.76,89.5,7.63,1.56,2.8
DOG_0020,2025-08-30,8,Labrador Retriever,young_adult,False,False,normal,False,,12.95,87.6,7.72,1.51,2.5
DOG_0020,2025-08-31,8,Labrador Retriever,young_adult,False,False,boarding,False,,10.48,80.9,4.68,1.58,2.8
DOG_0020,2025-09-01,9,Labrador Retriever,young_adult,False,False,normal,False,,12.64,87.0,7.6,1.45,2.7
DOG_0020,2025-09-02,9,Labrador Retriever,young_adult,False,False,normal,False,,12.69,88.1,7.7,1.53,2.8
DOG_0020,2025-09-03,9,Labrador Retriever,young_adult,False,False,normal,False,,12.64,88.1,7.74,1.55,2.7
DOG_0020,2025-09-04,9,Labrador Retriever,young_adult,False,False,normal,False,,12.69,89.6,7.78,1.59,2.7
DOG_0020,2025-09-05,9,Labrador Retriever,young_adult,False,False,normal,False,,12.59,86.2,7.82,1.47,2.7
DOG_0020,2025-09-06,9,Labrador Retriever,young_adult,False,False,normal,False,,12.73,90.6,7.74,1.47,2.8
DOG_0020,2025-09-07,9,Labrador Retriever,young_adult,False,False,normal,False,,12.68,88.4,7.76,1.53,2.7
DOG_0020,2025-09-08,9,Labrador Retriever,young_adult,False,False,normal,False,,12.63,87.0,7.84,1.48,2.8
DOG_0020,2025-09-09,9,Labrador Retriever,young_adult,False,False,normal,False,,12.9,89.4,7.74,1.5,2.8
DOG_0020,2025-09-10,9,Labrador Retriever,young_adult,False,False,normal,False,,13.04,85.2,7.61,1.5,2.7
DOG_0020,2025-09-11,9,Labrador Retriever,young_adult,False,False,normal,False,,12.74,87.2,7.68,1.52,2.6
DOG_0020,2025-09-12,9,Labrador Retriever,young_adult,False,False,normal,False,,12.75,87.9,7.86,1.5,2.5
DOG_0020,2025-09-13,9,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.36,63.1,4.03,1.58,2.6
DOG_0020,2025-09-14,9,Labrador Retriever,young_adult,False,False,normal,False,,12.74,87.1,7.53,1.66,2.7
DOG_0020,2025-09-15,9,Labrador Retriever,young_adult,False,False,normal,False,,12.48,91.1,7.76,1.54,2.8
DOG_0020,2025-09-16,9,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.62,59.9,4.02,1.47,2.6
DOG_0020,2025-09-17,9,Labrador Retriever,young_adult,False,False,normal,False,,12.79,88.0,7.78,1.6,2.7
DOG_0020,2025-09-18,9,Labrador Retriever,young_adult,False,False,normal,False,,12.91,86.8,7.6,1.51,2.7
DOG_0020,2025-09-19,9,Labrador Retriever,young_adult,False,False,normal,False,,12.9,89.9,7.67,1.53,2.4
DOG_0020,2025-09-20,9,Labrador Retriever,young_adult,False,False,normal,False,,12.91,89.3,7.75,1.44,2.8
DOG_0020,2025-09-21,9,Labrador Retriever,young_adult,False,False,new_environment,False,,10.83,92.4,6.28,1.6,2.9
DOG_0020,2025-09-22,9,Labrador Retriever,young_adult,False,False,normal,False,,12.6,85.0,7.71,1.56,2.6
DOG_0020,2025-09-23,9,Labrador Retriever,young_adult,False,False,normal,False,,12.55,89.1,7.75,1.52,2.7
DOG_0020,2025-09-24,9,Labrador Retriever,young_adult,False,False,normal,False,,12.62,88.8,7.87,1.5,2.9
DOG_0020,2025-09-25,9,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.56,63.2,3.83,1.56,2.8
DOG_0020,2025-09-26,9,Labrador Retriever,young_adult,False,False,normal,True,sensor_dropout,,,,,
DOG_0020,2025-09-27,9,Labrador Retriever,young_adult,False,False,normal,False,,12.73,86.6,7.75,1.55,2.7
DOG_0020,2025-09-28,9,Labrador Retriever,young_adult,False,False,normal,False,,12.66,87.1,7.83,1.48,2.7
DOG_0020,2025-09-29,9,Labrador Retriever,young_adult,False,False,normal,False,,12.91,90.2,7.72,1.55,2.6
DOG_0020,2025-09-30,9,Labrador Retriever,young_adult,False,False,normal,False,,12.83,87.3,7.83,1.61,2.5
DOG_0020,2025-10-01,10,Labrador Retriever,young_adult,False,False,normal,False,,12.69,87.9,7.61,1.51,2.6
DOG_0020,2025-10-02,10,Labrador Retriever,young_adult,False,False,normal,False,,12.77,86.4,7.84,1.51,2.7
DOG_0020,2025-10-03,10,Labrador Retriever,young_adult,False,False,normal,True,sensor_dropout,,,,,
DOG_0020,2025-10-04,10,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.46,60.5,3.88,1.49,2.7
DOG_0020,2025-10-05,10,Labrador Retriever,young_adult,False,False,normal,False,,12.63,90.0,7.75,1.58,2.6
DOG_0020,2025-10-06,10,Labrador Retriever,young_adult,False,False,normal,False,,13.14,87.1,7.86,1.45,2.7
DOG_0020,2025-10-07,10,Labrador Retriever,young_adult,False,False,boarding,True,systemic,,,,,
DOG_0020,2025-10-08,10,Labrador Retriever,young_adult,False,False,normal,False,,12.83,86.9,7.79,1.47,2.7
DOG_0020,2025-10-09,10,Labrador Retriever,young_adult,False,False,normal,False,,12.85,88.2,7.82,1.64,2.6
DOG_0020,2025-10-10,10,Labrador Retriever,young_adult,False,False,normal,False,,12.72,87.0,7.78,1.6,2.6
DOG_0020,2025-10-11,10,Labrador Retriever,young_adult,False,False,travel,True,systemic,,,,,
DOG_0020,2025-10-12,10,Labrador Retriever,young_adult,False,False,normal,False,,12.88,89.0,7.71,1.44,2.6
DOG_0020,2025-10-13,10,Labrador Retriever,young_adult,False,False,new_environment,False,,10.72,97.8,6.23,1.49,2.6
DOG_0020,2025-10-14,10,Labrador Retriever,young_adult,False,False,normal,False,,12.7,91.2,7.7,1.57,2.7
DOG_0020,2025-10-15,10,Labrador Retriever,young_adult,False,False,normal,False,,12.56,87.9,7.61,1.55,2.6
DOG_0020,2025-10-16,10,Labrador Retriever,young_adult,False,False,normal,False,,12.84,89.0,7.73,1.46,2.8
DOG_0020,2025-10-17,10,Labrador Retriever,young_adult,False,False,normal,False,,12.69,87.5,7.87,1.55,2.6
DOG_0020,2025-10-18,10,Labrador Retriever,young_adult,False,False,normal,False,,12.91,90.1,7.76,1.62,2.7
DOG_0020,2025-10-19,10,Labrador Retriever,young_adult,False,False,normal,False,,12.91,87.8,7.78,1.46,2.8
DOG_0020,2025-10-20,10,Labrador Retriever,young_adult,False,False,normal,False,,12.84,86.8,7.87,1.51,2.6
DOG_0020,2025-10-21,10,Labrador Retriever,young_adult,False,False,normal,True,sensor_dropout,,,,,
DOG_0020,2025-10-22,10,Labrador Retriever,young_adult,False,False,normal,False,,12.84,89.1,7.7,1.47,2.7
DOG_0020,2025-10-23,10,Labrador Retriever,young_adult,False,False,new_environment,False,,11.25,98.1,6.25,1.5,2.7
DOG_0020,2025-10-24,10,Labrador Retriever,young_adult,False,False,normal,False,,12.57,88.4,7.77,1.66,2.7
DOG_0020,2025-10-25,10,Labrador Retriever,young_adult,False,False,normal,False,,12.76,85.4,7.61,1.52,2.7
DOG_0020,2025-10-26,10,Labrador Retriever,young_adult,False,False,normal,False,,12.9,86.8,7.86,1.61,2.9
DOG_0020,2025-10-27,10,Labrador Retriever,young_adult,False,False,normal,False,,12.68,88.4,7.65,1.57,2.7
DOG_0020,2025-10-28,10,Labrador Retriever,young_adult,False,False,normal,False,,12.43,87.2,7.78,1.43,2.6
DOG_0020,2025-10-29,10,Labrador Retriever,young_adult,False,False,normal,False,,12.78,85.8,7.78,1.57,2.8
DOG_0020,2025-10-30,10,Labrador Retriever,young_adult,False,False,normal,False,,12.85,86.4,7.7,1.44,2.7
DOG_0020,2025-10-31,10,Labrador Retriever,young_adult,False,False,illness_minor,False,,15.32,44.8,4.5,1.53,2.8
DOG_0020,2025-11-01,11,Labrador Retriever,young_adult,False,False,normal,False,,12.86,86.9,7.75,1.51,2.9
DOG_0020,2025-11-02,11,Labrador Retriever,young_adult,False,False,boarding,False,,10.24,79.8,4.65,1.56,2.7
DOG_0020,2025-11-03,11,Labrador Retriever,young_adult,False,False,normal,False,,12.89,88.9,7.74,1.58,2.8
DOG_0020,2025-11-04,11,Labrador Retriever,young_adult,False,False,normal,False,,12.75,88.3,7.7,1.59,2.9
DOG_0020,2025-11-05,11,Labrador Retriever,young_adult,False,False,normal,False,,12.86,87.6,7.83,1.45,2.7
DOG_0020,2025-11-06,11,Labrador Retriever,young_adult,False,False,normal,False,,12.57,89.8,7.71,1.59,2.7
DOG_0020,2025-11-07,11,Labrador Retriever,young_adult,False,False,normal,False,,12.52,88.0,7.9,1.64,2.7
DOG_0020,2025-11-08,11,Labrador Retriever,young_adult,False,False,normal,False,,12.85,87.9,7.6,1.5,2.9
DOG_0020,2025-11-09,11,Labrador Retriever,young_adult,False,False,normal,False,,12.82,87.3,7.8,1.54,2.8
DOG_0020,2025-11-10,11,Labrador Retriever,young_adult,False,False,normal,False,,12.84,87.1,7.75,1.62,2.7
DOG_0020,2025-11-11,11,Labrador Retriever,young_adult,False,False,normal,False,,12.75,88.4,7.91,1.48,2.7
DOG_0020,2025-11-12,11,Labrador Retriever,young_adult,False,False,normal,False,,12.78,88.0,7.75,1.58,2.6
DOG_0020,2025-11-13,11,Labrador Retriever,young_adult,False,False,normal,False,,12.88,88.7,7.76,1.47,2.7
DOG_0020,2025-11-14,11,Labrador Retriever,young_adult,False,False,normal,False,,12.79,85.4,7.64,1.47,2.7
DOG_0020,2025-11-15,11,Labrador Retriever,young_adult,False,False,normal,False,,12.84,88.3,7.76,1.48,2.9
DOG_0020,2025-11-16,11,Labrador Retriever,young_adult,False,False,normal,False,,12.81,87.8,7.71,1.59,2.8
DOG_0020,2025-11-17,11,Labrador Retriever,young_adult,False,False,normal,False,,12.53,88.0,7.81,1.46,2.7
DOG_0020,2025-11-18,11,Labrador Retriever,young_adult,False,False,normal,False,,12.68,85.9,7.7,1.46,2.6
DOG_0020,2025-11-19,11,Labrador Retriever,young_adult,False,False,normal,False,,12.86,85.2,7.83,1.51,2.7
DOG_0020,2025-11-20,11,Labrador Retriever,young_adult,False,False,normal,False,,12.7,85.9,7.66,1.53,2.7
DOG_0020,2025-11-21,11,Labrador Retriever,young_adult,False,False,normal,False,,12.68,89.3,7.66,1.53,2.6
DOG_0020,2025-11-22,11,Labrador Retriever,young_adult,False,False,normal,False,,12.88,89.7,7.9,1.44,2.5
DOG_0020,2025-11-23,11,Labrador Retriever,young_adult,False,False,boarding,False,,10.39,80.9,4.59,1.32,2.7
DOG_0020,2025-11-24,11,Labrador Retriever,young_adult,False,False,normal,False,,12.81,88.6,7.9,1.51,2.6
DOG_0020,2025-11-25,11,Labrador Retriever,young_adult,False,False,normal,False,,12.91,88.1,7.72,1.57,2.9
DOG_0020,2025-11-26,11,Labrador Retriever,young_adult,False,False,normal,False,,12.56,86.3,7.81,1.52,2.6
DOG_0020,2025-11-27,11,Labrador Retriever,young_adult,False,False,normal,False,,12.78,90.9,7.81,1.57,2.7
DOG_0020,2025-11-28,11,Labrador Retriever,young_adult,False,False,normal,False,,12.73,89.3,7.68,1.51,2.9
DOG_0020,2025-11-29,11,Labrador Retriever,young_adult,False,False,normal,False,,12.84,88.9,7.67,1.64,2.8
DOG_0020,2025-11-30,11,Labrador Retriever,young_adult,False,False,normal,False,,12.94,91.1,7.72,1.6,2.7
DOG_0020,2025-12-01,12,Labrador Retriever,young_adult,False,False,normal,False,,12.49,89.7,7.81,1.58,3.0
DOG_0020,2025-12-02,12,Labrador Retriever,young_adult,False,False,normal,False,,12.76,90.7,7.63,1.61,2.7
DOG_0020,2025-12-03,12,Labrador Retriever,young_adult,False,False,normal,False,,12.66,86.7,7.76,1.47,2.9
DOG_0020,2025-12-04,12,Labrador Retriever,young_adult,False,False,normal,False,,12.72,90.3,7.66,1.51,2.8
DOG_0020,2025-12-05,12,Labrador Retriever,young_adult,False,False,normal,False,,12.83,87.8,7.76,1.59,2.7
DOG_0020,2025-12-06,12,Labrador Retriever,young_adult,False,False,normal,False,,12.94,86.9,7.54,1.51,2.7
DOG_0020,2025-12-07,12,Labrador Retriever,young_adult,False,False,normal,False,,12.72,87.2,7.72,1.53,2.5
DOG_0020,2025-12-08,12,Labrador Retriever,young_adult,False,False,normal,False,,12.86,88.6,7.8,1.41,2.7
DOG_0020,2025-12-09,12,Labrador Retriever,young_adult,False,False,normal,False,,12.7,86.2,7.59,1.49,2.8
DOG_0020,2025-12-10,12,Labrador Retriever,young_adult,False,False,normal,True,sensor_dropout,,,,,
DOG_0020,2025-12-11,12,Labrador Retriever,young_adult,False,False,normal,False,,12.79,87.5,7.75,1.61,2.7
DOG_0020,2025-12-12,12,Labrador Retriever,young_adult,False,False,normal,False,,12.88,89.0,7.85,1.65,2.4
DOG_0020,2025-12-13,12,Labrador Retriever,young_adult,False,False,normal,False,,12.89,88.8,7.79,1.54,2.7
DOG_0020,2025-12-14,12,Labrador Retriever,young_adult,False,False,boarding,True,systemic,,,,,
DOG_0020,2025-12-15,12,Labrador Retriever,young_adult,False,False,normal,False,,12.83,88.0,7.73,1.53,2.6
DOG_0020,2025-12-16,12,Labrador Retriever,young_adult,False,False,normal,False,,12.89,89.3,7.7,1.55,2.8
DOG_0020,2025-12-17,12,Labrador Retriever,young_adult,False,False,normal,False,,12.73,86.9,7.65,1.54,2.5
DOG_0020,2025-12-18,12,Labrador Retriever,young_adult,False,False,normal,False,,13.09,87.3,7.79,1.57,2.7
DOG_0020,2025-12-19,12,Labrador Retriever,young_adult,False,False,normal,False,,12.73,87.9,7.83,1.46,2.5
DOG_0020,2025-12-20,12,Labrador Retriever,young_adult,False,False,normal,False,,12.76,89.4,7.76,1.44,2.7
DOG_0020,2025-12-21,12,Labrador Retriever,young_adult,False,False,travel,False,,10.99,105.0,5.5,1.42,2.7
DOG_0020,2025-12-22,12,Labrador Retriever,young_adult,False,False,normal,False,,12.94,87.0,7.68,1.61,2.7
DOG_0020,2025-12-23,12,Labrador Retriever,young_adult,False,False,normal,False,,12.89,91.4,7.83,1.46,2.7
DOG_0020,2025-12-24,12,Labrador Retriever,young_adult,False,False,normal,False,,12.45,88.5,7.78,1.46,2.7
DOG_0020,2025-12-25,12,Labrador Retriever,young_adult,False,False,normal,False,,12.83,87.8,7.67,1.5,2.7
DOG_0020,2025-12-26,12,Labrador Retriever,young_adult,False,False,normal,False,,12.82,89.3,7.63,1.49,2.8
DOG_0020,2025-12-27,12,Labrador Retriever,young_adult,False,False,normal,False,,12.57,88.2,7.75,1.36,2.6
DOG_0020,2025-12-28,12,Labrador Retriever,young_adult,False,False,owner_absent,False,,11.55,61.3,3.83,1.54,2.8
DOG_0020,2025-12-29,12,Labrador Retriever,young_adult,False,False,normal,False,,12.86,88.9,7.64,1.5,2.7
DOG_0020,2025-12-30,12,Labrador Retriever,young_adult,False,False,normal,False,,12.79,87.2,7.64,1.65,2.7
DOG_0020,2025-12-31,12,Labrador Retriever,young_adult,False,False,normal,False,,12.88,87.2,7.62,1.6,2.7
DOG_0021,2025-01-01,1,Border Collie,senior,False,False,normal,False,,10.85,110.3,6.81,1.9,4.2
DOG_0021,2025-01-02,1,Border Collie,senior,False,False,normal,False,,10.75,108.1,7.04,2.08,4.1
DOG_0021,2025-01-03,1,Border Collie,senior,False,False,boarding,True,systemic,,,,,
DOG_0021,2025-01-04,1,Border Collie,senior,False,False,normal,False,,10.85,108.7,6.94,1.84,4.0
DOG_0021,2025-01-05,1,Border Collie,senior,False,False,normal,False,,10.87,105.3,7.08,2.07,4.1
DOG_0021,2025-01-06,1,Border Collie,senior,False,False,normal,False,,10.69,103.3,7.0,2.03,4.0
DOG_0021,2025-01-07,1,Border Collie,senior,False,False,normal,False,,10.9,108.6,6.99,1.97,4.5
DOG_0021,2025-01-08,1,Border Collie,senior,False,False,normal,False,,10.93,103.1,6.81,1.98,4.3
DOG_0021,2025-01-09,1,Border Collie,senior,False,False,normal,False,,10.76,108.1,6.99,1.9,4.1
DOG_0021,2025-01-10,1,Border Collie,senior,False,False,normal,True,sensor_dropout,,,,,
DOG_0021,2025-01-11,1,Border Collie,senior,False,False,normal,False,,10.9,105.1,7.04,2.01,4.1
DOG_0021,2025-01-12,1,Border Collie,senior,False,False,boarding,True,systemic,,,,,
DOG_0021,2025-01-13,1,Border Collie,senior,False,False,normal,False,,10.75,109.5,6.85,1.92,4.2
DOG_0021,2025-01-14,1,Border Collie,senior,False,False,normal,False,,10.65,107.5,6.92,1.94,4.1
DOG_0021,2025-01-15,1,Border Collie,senior,False,False,owner_absent,False,,9.84,73.8,3.43,2.09,4.2
DOG_0021,2025-01-16,1,Border Collie,senior,False,False,normal,False,,10.82,108.7,6.75,2.06,4.2
DOG_0021,2025-01-17,1,Border Collie,senior,False,False,new_environment,False,,9.15,115.5,5.68,2.0,4.3
DOG_0021,2025-01-18,1,Border Collie,senior,False,False,normal,False,,10.75,105.8,6.98,1.95,4.1
DOG_0021,2025-01-19,1,Border Collie,senior,False,False,normal,False,,11.1,109.2,6.83,1.98,4.1
DOG_0021,2025-01-20,1,Border Collie,senior,False,False,illness_minor,False,,12.8,53.3,4.15,1.96,4.1
DOG_0021,2025-01-21,1,Border Collie,senior,False,False,normal,False,,10.98,109.8,6.87,1.93,4.0
DOG_0021,2025-01-22,1,Border Collie,senior,False,False,normal,False,,10.76,109.1,6.76,2.09,4.1
DOG_0021,2025-01-23,1,Border Collie,senior,False,False,normal,False,,10.93,104.9,6.89,2.0,4.3
DOG_0021,2025-01-24,1,Border Collie,senior,False,False,normal,False,,10.72,104.7,7.02,1.97,4.0
DOG_0021,2025-01-25,1,Border Collie,senior,False,False,illness_minor,False,,13.01,53.8,4.08,2.09,4.1
DOG_0021,2025-01-26,1,Border Collie,senior,False,False,normal,False,,10.63,106.5,6.79,1.99,4.2
